Continent,year,month,ESVD2.0_Biome,Int$ Per Hectare Per Year,date
Asia,2003,11,Tropical and subtropical forests,11.662641666666666,2003-11-01
Asia,2003,12,Tropical and subtropical forests,11.662641666666666,2003-12-01
Asia,2003,1,Tropical and subtropical forests,294.11755,2003-01-01
Asia,2003,2,Tropical and subtropical forests,294.11755,2003-02-01
Asia,2003,3,Tropical and subtropical forests,294.11755,2003-03-01
Asia,2003,4,Tropical and subtropical forests,294.11755,2003-04-01
Asia,2003,5,Tropical and subtropical forests,294.11755,2003-05-01
Asia,2003,6,Tropical and subtropical forests,294.11755,2003-06-01
Asia,2003,7,Tropical and subtropical forests,294.11755,2003-07-01
Asia,2003,8,Tropical and subtropical forests,294.11755,2003-08-01
Asia,2003,9,Tropical and subtropical forests,294.11755,2003-09-01
Asia,2003,10,Tropical and subtropical forests,294.11755,2003-10-01
Asia,2003,11,Tropical and subtropical forests,294.11755,2003-11-01
Asia,2003,12,Tropical and subtropical forests,294.11755,2003-12-01
Asia,2003,1,Tropical and subtropical forests,1.9262583333333334,2003-01-01
Asia,2003,2,Tropical and subtropical forests,1.9262583333333334,2003-02-01
Asia,2003,3,Tropical and subtropical forests,1.9262583333333334,2003-03-01
Asia,2003,4,Tropical and subtropical forests,1.9262583333333334,2003-04-01
Asia,2003,5,Tropical and subtropical forests,1.9262583333333334,2003-05-01
Asia,2003,6,Tropical and subtropical forests,1.9262583333333334,2003-06-01
Asia,2003,7,Tropical and subtropical forests,1.9262583333333334,2003-07-01
Asia,2003,8,Tropical and subtropical forests,1.9262583333333334,2003-08-01
Asia,2003,9,Tropical and subtropical forests,1.9262583333333334,2003-09-01
Asia,2003,10,Tropical and subtropical forests,1.9262583333333334,2003-10-01
Asia,2003,11,Tropical and subtropical forests,1.9262583333333334,2003-11-01
Asia,2003,12,Tropical and subtropical forests,1.9262583333333334,2003-12-01
South America,2006,1,Shrublands and shrubby woodlands,5.4988,2006-01-01
South America,2006,2,Shrublands and shrubby woodlands,5.4988,2006-02-01
South America,2006,3,Shrublands and shrubby woodlands,5.4988,2006-03-01
South America,2006,4,Shrublands and shrubby woodlands,5.4988,2006-04-01
South America,2006,5,Shrublands and shrubby woodlands,5.4988,2006-05-01
South America,2006,6,Shrublands and shrubby woodlands,5.4988,2006-06-01
South America,2006,7,Shrublands and shrubby woodlands,5.4988,2006-07-01
South America,2006,8,Shrublands and shrubby woodlands,5.4988,2006-08-01
South America,2006,9,Shrublands and shrubby woodlands,5.4988,2006-09-01
South America,2006,10,Shrublands and shrubby woodlands,5.4988,2006-10-01
South America,2006,11,Shrublands and shrubby woodlands,5.4988,2006-11-01
South America,2006,12,Shrublands and shrubby woodlands,5.4988,2006-12-01
South America,2006,1,Shrublands and shrubby woodlands,5.4988,2006-01-01
South America,2006,2,Shrublands and shrubby woodlands,5.4988,2006-02-01
South America,2006,3,Shrublands and shrubby woodlands,5.4988,2006-03-01
South America,2006,4,Shrublands and shrubby woodlands,5.4988,2006-04-01
South America,2006,5,Shrublands and shrubby woodlands,5.4988,2006-05-01
South America,2006,6,Shrublands and shrubby woodlands,5.4988,2006-06-01
South America,2006,7,Shrublands and shrubby woodlands,5.4988,2006-07-01
South America,2006,8,Shrublands and shrubby woodlands,5.4988,2006-08-01
South America,2006,9,Shrublands and shrubby woodlands,5.4988,2006-09-01
South America,2006,10,Shrublands and shrubby woodlands,5.4988,2006-10-01
South America,2006,11,Shrublands and shrubby woodlands,5.4988,2006-11-01
South America,2006,12,Shrublands and shrubby woodlands,5.4988,2006-12-01
South America,2006,1,Shrublands and shrubby woodlands,5.4988,2006-01-01
South America,2006,2,Shrublands and shrubby woodlands,5.4988,2006-02-01
South America,2006,3,Shrublands and shrubby woodlands,5.4988,2006-03-01
South America,2006,4,Shrublands and shrubby woodlands,5.4988,2006-04-01
South America,2006,5,Shrublands and shrubby woodlands,5.4988,2006-05-01
South America,2006,6,Shrublands and shrubby woodlands,5.4988,2006-06-01
South America,2006,7,Shrublands and shrubby woodlands,5.4988,2006-07-01
South America,2006,8,Shrublands and shrubby woodlands,5.4988,2006-08-01
South America,2006,9,Shrublands and shrubby woodlands,5.4988,2006-09-01
South America,2006,10,Shrublands and shrubby woodlands,5.4988,2006-10-01
South America,2006,11,Shrublands and shrubby woodlands,5.4988,2006-11-01
South America,2006,12,Shrublands and shrubby woodlands,5.4988,2006-12-01
South America,2006,1,Shrublands and shrubby woodlands,5.4988,2006-01-01
South America,2006,2,Shrublands and shrubby woodlands,5.4988,2006-02-01
South America,2006,3,Shrublands and shrubby woodlands,5.4988,2006-03-01
South America,2006,4,Shrublands and shrubby woodlands,5.4988,2006-04-01
South America,2006,5,Shrublands and shrubby woodlands,5.4988,2006-05-01
South America,2006,6,Shrublands and shrubby woodlands,5.4988,2006-06-01
South America,2006,7,Shrublands and shrubby woodlands,5.4988,2006-07-01
South America,2006,8,Shrublands and shrubby woodlands,5.4988,2006-08-01
South America,2006,9,Shrublands and shrubby woodlands,5.4988,2006-09-01
South America,2006,10,Shrublands and shrubby woodlands,5.4988,2006-10-01
South America,2006,11,Shrublands and shrubby woodlands,5.4988,2006-11-01
South America,2006,12,Shrublands and shrubby woodlands,5.4988,2006-12-01
South America,2006,1,Shrublands and shrubby woodlands,5.4988,2006-01-01
South America,2006,2,Shrublands and shrubby woodlands,5.4988,2006-02-01
South America,2006,3,Shrublands and shrubby woodlands,5.4988,2006-03-01
South America,2006,4,Shrublands and shrubby woodlands,5.4988,2006-04-01
South America,2006,5,Shrublands and shrubby woodlands,5.4988,2006-05-01
South America,2006,6,Shrublands and shrubby woodlands,5.4988,2006-06-01
South America,2006,7,Shrublands and shrubby woodlands,5.4988,2006-07-01
South America,2006,8,Shrublands and shrubby woodlands,5.4988,2006-08-01
South America,2006,9,Shrublands and shrubby woodlands,5.4988,2006-09-01
South America,2006,10,Shrublands and shrubby woodlands,5.4988,2006-10-01
South America,2006,11,Shrublands and shrubby woodlands,5.4988,2006-11-01
South America,2006,12,Shrublands and shrubby woodlands,5.4988,2006-12-01
South America,2006,1,Shrublands and shrubby woodlands,5.4988,2006-01-01
South America,2006,2,Shrublands and shrubby woodlands,5.4988,2006-02-01
South America,2006,3,Shrublands and shrubby woodlands,5.4988,2006-03-01
South America,2006,4,Shrublands and shrubby woodlands,5.4988,2006-04-01
South America,2006,5,Shrublands and shrubby woodlands,5.4988,2006-05-01
South America,2006,6,Shrublands and shrubby woodlands,5.4988,2006-06-01
South America,2006,7,Shrublands and shrubby woodlands,5.4988,2006-07-01
South America,2006,8,Shrublands and shrubby woodlands,5.4988,2006-08-01
South America,2006,9,Shrublands and shrubby woodlands,5.4988,2006-09-01
South America,2006,10,Shrublands and shrubby woodlands,5.4988,2006-10-01
South America,2006,11,Shrublands and shrubby woodlands,5.4988,2006-11-01
South America,2006,12,Shrublands and shrubby woodlands,5.4988,2006-12-01
South America,2006,1,Shrublands and shrubby woodlands,5.4988,2006-01-01
South America,2006,2,Shrublands and shrubby woodlands,5.4988,2006-02-01
South America,2006,3,Shrublands and shrubby woodlands,5.4988,2006-03-01
South America,2006,4,Shrublands and shrubby woodlands,5.4988,2006-04-01
South America,2006,5,Shrublands and shrubby woodlands,5.4988,2006-05-01
South America,2006,6,Shrublands and shrubby woodlands,5.4988,2006-06-01
South America,2006,7,Shrublands and shrubby woodlands,5.4988,2006-07-01
South America,2006,8,Shrublands and shrubby woodlands,5.4988,2006-08-01
South America,2006,9,Shrublands and shrubby woodlands,5.4988,2006-09-01
South America,2006,10,Shrublands and shrubby woodlands,5.4988,2006-10-01
South America,2006,11,Shrublands and shrubby woodlands,5.4988,2006-11-01
South America,2006,12,Shrublands and shrubby woodlands,5.4988,2006-12-01
North America,2004,1,Tropical and subtropical forests,49.89706666666667,2004-01-01
North America,2004,2,Tropical and subtropical forests,49.89706666666667,2004-02-01
North America,2004,3,Tropical and subtropical forests,49.89706666666667,2004-03-01
North America,2004,4,Tropical and subtropical forests,49.89706666666667,2004-04-01
North America,2004,5,Tropical and subtropical forests,49.89706666666667,2004-05-01
North America,2004,6,Tropical and subtropical forests,49.89706666666667,2004-06-01
North America,2004,7,Tropical and subtropical forests,49.89706666666667,2004-07-01
North America,2004,8,Tropical and subtropical forests,49.89706666666667,2004-08-01
North America,2004,9,Tropical and subtropical forests,49.89706666666667,2004-09-01
North America,2004,10,Tropical and subtropical forests,49.89706666666667,2004-10-01
North America,2004,11,Tropical and subtropical forests,49.89706666666667,2004-11-01
North America,2004,12,Tropical and subtropical forests,49.89706666666667,2004-12-01
North America,2013,1,Tropical and subtropical forests,38.69810833333333,2013-01-01
North America,2013,2,Tropical and subtropical forests,38.69810833333333,2013-02-01
North America,2013,3,Tropical and subtropical forests,38.69810833333333,2013-03-01
North America,2013,4,Tropical and subtropical forests,38.69810833333333,2013-04-01
North America,2013,5,Tropical and subtropical forests,38.69810833333333,2013-05-01
North America,2013,6,Tropical and subtropical forests,38.69810833333333,2013-06-01
North America,2013,7,Tropical and subtropical forests,38.69810833333333,2013-07-01
North America,2013,8,Tropical and subtropical forests,38.69810833333333,2013-08-01
North America,2013,9,Tropical and subtropical forests,38.69810833333333,2013-09-01
North America,2013,10,Tropical and subtropical forests,38.69810833333333,2013-10-01
North America,2013,11,Tropical and subtropical forests,38.69810833333333,2013-11-01
North America,2013,12,Tropical and subtropical forests,38.69810833333333,2013-12-01
North America,2013,1,Tropical and subtropical forests,136.36965,2013-01-01
North America,2013,2,Tropical and subtropical forests,136.36965,2013-02-01
North America,2013,3,Tropical and subtropical forests,136.36965,2013-03-01
North America,2013,4,Tropical and subtropical forests,136.36965,2013-04-01
North America,2013,5,Tropical and subtropical forests,136.36965,2013-05-01
North America,2013,6,Tropical and subtropical forests,136.36965,2013-06-01
North America,2013,7,Tropical and subtropical forests,136.36965,2013-07-01
North America,2013,8,Tropical and subtropical forests,136.36965,2013-08-01
North America,2013,9,Tropical and subtropical forests,136.36965,2013-09-01
North America,2013,10,Tropical and subtropical forests,136.36965,2013-10-01
North America,2013,11,Tropical and subtropical forests,136.36965,2013-11-01
North America,2013,12,Tropical and subtropical forests,136.36965,2013-12-01
North America,2013,1,Tropical and subtropical forests,72.04434166666667,2013-01-01
North America,2013,2,Tropical and subtropical forests,72.04434166666667,2013-02-01
North America,2013,3,Tropical and subtropical forests,72.04434166666667,2013-03-01
North America,2013,4,Tropical and subtropical forests,72.04434166666667,2013-04-01
North America,2013,5,Tropical and subtropical forests,72.04434166666667,2013-05-01
North America,2013,6,Tropical and subtropical forests,72.04434166666667,2013-06-01
North America,2013,7,Tropical and subtropical forests,72.04434166666667,2013-07-01
North America,2013,8,Tropical and subtropical forests,72.04434166666667,2013-08-01
North America,2013,9,Tropical and subtropical forests,72.04434166666667,2013-09-01
North America,2013,10,Tropical and subtropical forests,72.04434166666667,2013-10-01
North America,2013,11,Tropical and subtropical forests,72.04434166666667,2013-11-01
North America,2013,12,Tropical and subtropical forests,72.04434166666667,2013-12-01
Europe,2017,1,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-01-01
Europe,2017,2,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-02-01
Europe,2017,3,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-03-01
Europe,2017,4,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-04-01
Europe,2017,5,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-05-01
Europe,2017,6,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-06-01
Europe,2017,7,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-07-01
Europe,2017,8,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-08-01
Europe,2017,9,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-09-01
Europe,2017,10,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-10-01
Europe,2017,11,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-11-01
Europe,2017,12,Temperate forests and woodlands; Shrublands and shrubby woodlands; Intensive land use; Boreal and montane forests and woodlands,0.46213333333333334,2017-12-01
Asia,2016,1,Boreal and montane forests and woodlands,28.344008333333335,2016-01-01
Asia,2016,2,Boreal and montane forests and woodlands,28.344008333333335,2016-02-01
Asia,2016,3,Boreal and montane forests and woodlands,28.344008333333335,2016-03-01
Asia,2016,4,Boreal and montane forests and woodlands,28.344008333333335,2016-04-01
Asia,2016,5,Boreal and montane forests and woodlands,28.344008333333335,2016-05-01
Asia,2016,6,Boreal and montane forests and woodlands,28.344008333333335,2016-06-01
Asia,2016,7,Boreal and montane forests and woodlands,28.344008333333335,2016-07-01
Asia,2016,8,Boreal and montane forests and woodlands,28.344008333333335,2016-08-01
Asia,2016,9,Boreal and montane forests and woodlands,28.344008333333335,2016-09-01
Asia,2016,10,Boreal and montane forests and woodlands,28.344008333333335,2016-10-01
Asia,2016,11,Boreal and montane forests and woodlands,28.344008333333335,2016-11-01
Asia,2016,12,Boreal and montane forests and woodlands,28.344008333333335,2016-12-01
Asia,2016,1,Boreal and montane forests and woodlands,9.340041666666666,2016-01-01
Asia,2016,2,Boreal and montane forests and woodlands,9.340041666666666,2016-02-01
Asia,2016,3,Boreal and montane forests and woodlands,9.340041666666666,2016-03-01
Asia,2016,4,Boreal and montane forests and woodlands,9.340041666666666,2016-04-01
Asia,2016,5,Boreal and montane forests and woodlands,9.340041666666666,2016-05-01
Asia,2016,6,Boreal and montane forests and woodlands,9.340041666666666,2016-06-01
Asia,2016,7,Boreal and montane forests and woodlands,9.340041666666666,2016-07-01
Asia,2016,8,Boreal and montane forests and woodlands,9.340041666666666,2016-08-01
Asia,2016,9,Boreal and montane forests and woodlands,9.340041666666666,2016-09-01
Asia,2016,10,Boreal and montane forests and woodlands,9.340041666666666,2016-10-01
Asia,2016,11,Boreal and montane forests and woodlands,9.340041666666666,2016-11-01
Asia,2016,12,Boreal and montane forests and woodlands,9.340041666666666,2016-12-01
Asia,2016,1,Boreal and montane forests and woodlands,700.8893833333333,2016-01-01
Asia,2016,2,Boreal and montane forests and woodlands,700.8893833333333,2016-02-01
Asia,2016,3,Boreal and montane forests and woodlands,700.8893833333333,2016-03-01
Asia,2016,4,Boreal and montane forests and woodlands,700.8893833333333,2016-04-01
Asia,2016,5,Boreal and montane forests and woodlands,700.8893833333333,2016-05-01
Asia,2016,6,Boreal and montane forests and woodlands,700.8893833333333,2016-06-01
Asia,2016,7,Boreal and montane forests and woodlands,700.8893833333333,2016-07-01
Asia,2016,8,Boreal and montane forests and woodlands,700.8893833333333,2016-08-01
Asia,2016,9,Boreal and montane forests and woodlands,700.8893833333333,2016-09-01
Asia,2016,10,Boreal and montane forests and woodlands,700.8893833333333,2016-10-01
Asia,2016,11,Boreal and montane forests and woodlands,700.8893833333333,2016-11-01
Asia,2016,12,Boreal and montane forests and woodlands,700.8893833333333,2016-12-01
Asia,2016,1,Boreal and montane forests and woodlands,61.021166666666666,2016-01-01
Asia,2016,2,Boreal and montane forests and woodlands,61.021166666666666,2016-02-01
Asia,2016,3,Boreal and montane forests and woodlands,61.021166666666666,2016-03-01
Asia,2016,4,Boreal and montane forests and woodlands,61.021166666666666,2016-04-01
Asia,2016,5,Boreal and montane forests and woodlands,61.021166666666666,2016-05-01
Asia,2016,6,Boreal and montane forests and woodlands,61.021166666666666,2016-06-01
Asia,2016,7,Boreal and montane forests and woodlands,61.021166666666666,2016-07-01
Asia,2016,8,Boreal and montane forests and woodlands,61.021166666666666,2016-08-01
Asia,2016,9,Boreal and montane forests and woodlands,61.021166666666666,2016-09-01
Asia,2016,10,Boreal and montane forests and woodlands,61.021166666666666,2016-10-01
Asia,2016,11,Boreal and montane forests and woodlands,61.021166666666666,2016-11-01
Asia,2016,12,Boreal and montane forests and woodlands,61.021166666666666,2016-12-01
Global,2001,1,Tropical and subtropical forests,16.458183333333334,2001-01-01
Global,2001,2,Tropical and subtropical forests,16.458183333333334,2001-02-01
Global,2001,3,Tropical and subtropical forests,16.458183333333334,2001-03-01
Global,2001,4,Tropical and subtropical forests,16.458183333333334,2001-04-01
Global,2001,5,Tropical and subtropical forests,16.458183333333334,2001-05-01
Global,2001,6,Tropical and subtropical forests,16.458183333333334,2001-06-01
Global,2001,7,Tropical and subtropical forests,16.458183333333334,2001-07-01
Global,2001,8,Tropical and subtropical forests,16.458183333333334,2001-08-01
Global,2001,9,Tropical and subtropical forests,16.458183333333334,2001-09-01
Global,2001,10,Tropical and subtropical forests,16.458183333333334,2001-10-01
Global,2001,11,Tropical and subtropical forests,16.458183333333334,2001-11-01
Global,2001,12,Tropical and subtropical forests,16.458183333333334,2001-12-01
Global,2001,1,Tropical and subtropical forests,27.764233333333333,2001-01-01
Global,2001,2,Tropical and subtropical forests,27.764233333333333,2001-02-01
Global,2001,3,Tropical and subtropical forests,27.764233333333333,2001-03-01
Global,2001,4,Tropical and subtropical forests,27.764233333333333,2001-04-01
Global,2001,5,Tropical and subtropical forests,27.764233333333333,2001-05-01
Global,2001,6,Tropical and subtropical forests,27.764233333333333,2001-06-01
Global,2001,7,Tropical and subtropical forests,27.764233333333333,2001-07-01
Global,2001,8,Tropical and subtropical forests,27.764233333333333,2001-08-01
Global,2001,9,Tropical and subtropical forests,27.764233333333333,2001-09-01
Global,2001,10,Tropical and subtropical forests,27.764233333333333,2001-10-01
Global,2001,11,Tropical and subtropical forests,27.764233333333333,2001-11-01
Global,2001,12,Tropical and subtropical forests,27.764233333333333,2001-12-01
Global,2001,1,Tropical and subtropical forests,40.501441666666665,2001-01-01
Global,2001,2,Tropical and subtropical forests,40.501441666666665,2001-02-01
Global,2001,3,Tropical and subtropical forests,40.501441666666665,2001-03-01
Global,2001,4,Tropical and subtropical forests,40.501441666666665,2001-04-01
Global,2001,5,Tropical and subtropical forests,40.501441666666665,2001-05-01
Global,2001,6,Tropical and subtropical forests,40.501441666666665,2001-06-01
Global,2001,7,Tropical and subtropical forests,40.501441666666665,2001-07-01
Global,2001,8,Tropical and subtropical forests,40.501441666666665,2001-08-01
Global,2001,9,Tropical and subtropical forests,40.501441666666665,2001-09-01
Global,2001,10,Tropical and subtropical forests,40.501441666666665,2001-10-01
Global,2001,11,Tropical and subtropical forests,40.501441666666665,2001-11-01
Global,2001,12,Tropical and subtropical forests,40.501441666666665,2001-12-01
Europe,2015,1,Boreal and montane forests and woodlands,1.6929999999999998,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,1.6929999999999998,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,1.6929999999999998,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,1.6929999999999998,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,1.6929999999999998,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,1.6929999999999998,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,1.6929999999999998,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,1.6929999999999998,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,1.6929999999999998,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,1.6929999999999998,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,1.6929999999999998,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,1.6929999999999998,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,2.2954250000000003,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,2.2954250000000003,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,2.2954250000000003,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,2.2954250000000003,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,2.2954250000000003,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,2.2954250000000003,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,2.2954250000000003,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,2.2954250000000003,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,2.2954250000000003,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,2.2954250000000003,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,2.2954250000000003,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,2.2954250000000003,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,20.5231,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,20.5231,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,20.5231,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,20.5231,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,20.5231,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,20.5231,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,20.5231,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,20.5231,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,20.5231,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,20.5231,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,20.5231,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,20.5231,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,1.58305,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,1.58305,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,1.58305,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,1.58305,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,1.58305,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,1.58305,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,1.58305,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,1.58305,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,1.58305,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,1.58305,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,1.58305,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,1.58305,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,5.868591666666667,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,5.868591666666667,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,5.868591666666667,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,5.868591666666667,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,5.868591666666667,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,5.868591666666667,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,5.868591666666667,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,5.868591666666667,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,5.868591666666667,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,5.868591666666667,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,5.868591666666667,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,5.868591666666667,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,1.4134333333333335,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,1.4134333333333335,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,1.4134333333333335,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,1.4134333333333335,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,1.4134333333333335,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,1.4134333333333335,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,1.4134333333333335,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,1.4134333333333335,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,1.4134333333333335,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,1.4134333333333335,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,1.4134333333333335,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,1.4134333333333335,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,18.996583333333334,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,18.996583333333334,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,18.996583333333334,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,18.996583333333334,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,18.996583333333334,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,18.996583333333334,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,18.996583333333334,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,18.996583333333334,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,18.996583333333334,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,18.996583333333334,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,18.996583333333334,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,18.996583333333334,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,66.827275,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,66.827275,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,66.827275,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,66.827275,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,66.827275,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,66.827275,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,66.827275,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,66.827275,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,66.827275,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,66.827275,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,66.827275,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,66.827275,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,167.01165833333332,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,167.01165833333332,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,167.01165833333332,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,167.01165833333332,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,167.01165833333332,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,167.01165833333332,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,167.01165833333332,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,167.01165833333332,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,167.01165833333332,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,167.01165833333332,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,167.01165833333332,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,167.01165833333332,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,408.4266083333334,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,408.4266083333334,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,408.4266083333334,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,408.4266083333334,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,408.4266083333334,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,408.4266083333334,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,408.4266083333334,2015-07-01
